update,timesteps,games,games_in_rollout,elapsed_s,steps_per_s,rollout_s,update_s,wait_s,win_rate,win_rate_us,win_rate_ussr,draw_rate,win_rate_vs_pool,win_rate_vs_anchor,ep_len_mean,turn_mean,vp_mean,entropy,k_valid,entropy_ratio,k_eff,approx_kl,clip_fraction,explained_variance,policy_loss,value_loss,entropy_loss,pool_size,anchor,eval_seed,eval_games,eval_win_rate,eval_win_rate_us,eval_win_rate_ussr,eval_s
323,2646016,10497,32,3582.1,2565.6,3.2,8.1,2.03,0.85,0.7,1.0,0.0,0.85,,217.5,4.59,3.25,0.6554,13.92,0.2489,1.93,0.0114,0.0844,0.6648,-0.0066,0.032,-0.6049,64,random,,,,,,
324,2654208,10529,32,3593.4,2646.5,3.1,9.5,1.92,0.7059,0.7778,0.625,0.0,0.7059,,265.2,5.03,4.88,0.6371,14.85,0.2361,1.89,0.0094,0.0807,0.7376,-0.0072,0.0302,-0.5795,64,random,1021,200,0.7825,0.8,0.765,2.2
325,2662400,10554,25,3608.4,2651.9,3.1,8.3,1.98,0.7143,0.7273,0.6667,0.0,0.7143,,259.4,5.0,3.36,0.6538,14.97,0.2416,1.92,0.0101,0.089,0.6821,-0.0068,0.0314,-0.5999,64,random,,,,,,
326,2670592,10588,34,3619.8,2807.3,2.9,8.1,1.74,0.8,1.0,0.7,0.0,0.8,,303.1,5.5,8.47,0.6918,14.87,0.2563,2.0,0.0108,0.0773,0.7054,-0.0077,0.0315,-0.6107,65,random,,,,,,
327,2678784,10620,32,3631.2,2593.7,3.2,8.0,1.95,0.9091,0.8333,1.0,0.0,0.9091,,318.6,5.41,7.09,0.7123,15.48,0.26,2.04,0.0108,0.0799,0.662,-0.0076,0.0304,-0.6206,65,random,,,,,,
328,2686976,10652,32,3642.2,2813.2,2.9,8.1,1.72,0.7647,0.6667,1.0,0.0,0.7647,,200.6,4.34,7.47,0.6969,14.78,0.2588,2.01,0.0096,0.0735,0.6497,-0.0072,0.0366,-0.6361,65,random,,,,,,
329,2695168,10688,36,3653.6,2688.4,3.0,7.9,1.85,0.8182,0.75,0.8571,0.0,0.8182,,247.2,4.31,6.45,0.6776,14.26,0.255,1.97,0.0102,0.075,0.6033,-0.0081,0.0375,-0.6156,65,random,,,,,,
330,2703360,10725,37,3664.9,2541.1,3.2,7.8,2.08,0.8,0.8182,0.7778,0.0,0.8,,204.7,4.05,9.0,0.6901,14.48,0.2582,1.99,0.0124,0.0845,0.7054,-0.0076,0.0346,-0.6445,65,random,,,,,,
331,2711552,10758,33,3676.1,2496.7,3.3,8.0,2.12,0.8421,0.875,0.8182,0.0,0.8421,,278.7,5.27,11.89,0.653,14.43,0.2446,1.92,0.0097,0.0758,0.772,-0.0077,0.0297,-0.6143,66,random,,,,,,
332,2719744,10798,40,3687.4,2635.5,3.1,8.1,1.93,0.7778,0.9,0.625,0.0,0.7778,,232.2,4.53,14.22,0.6792,14.99,0.2509,1.97,0.0108,0.0795,0.7459,-0.0069,0.0338,-0.6126,66,random,,,,,,
333,2727936,10826,28,3698.9,2472.8,3.3,8.0,2.21,0.7059,0.7778,0.625,0.0,0.7059,,189.4,4.21,9.76,0.6983,15.41,0.2553,2.01,0.0109,0.0819,0.7486,-0.0068,0.0295,-0.6022,66,random,,,,,,
334,2736128,10856,30,3710.5,2458.0,3.3,8.2,2.2,0.7222,1.0,0.5833,0.0,0.7222,,228.6,4.7,9.0,0.6943,15.03,0.2562,2.0,0.009,0.072,0.7272,-0.0069,0.0345,-0.6248,66,random,,,,,,
335,2744320,10890,34,3722.1,2516.6,3.3,8.0,2.11,0.6471,0.5714,0.7,0.0,0.6471,,310.3,5.74,8.35,0.6749,16.01,0.2434,1.96,0.0117,0.1039,0.6947,-0.0053,0.0368,-0.6071,66,random,,,,,,
336,2752512,10923,33,3733.8,2292.9,3.6,8.0,2.36,0.9286,1.0,0.8889,0.0,0.9286,,271.5,5.09,12.5,0.6691,14.91,0.2476,1.95,0.01,0.0936,0.7758,-0.0079,0.0276,-0.6152,67,random,,,,,,
337,2760704,10961,38,3745.6,2297.9,3.6,8.2,2.4,0.931,0.9091,0.9444,0.0,0.931,,218.4,5.39,9.9,0.6777,14.92,0.2507,1.97,0.0119,0.0807,0.773,-0.0072,0.0304,-0.6213,67,random,,,,,,
338,2768896,10993,32,3757.1,2610.9,3.1,8.3,1.95,0.8235,0.8,0.8571,0.0,0.8235,,244.2,4.81,10.12,0.6913,15.21,0.254,2.0,0.0109,0.089,0.7381,-0.0063,0.0336,-0.6242,67,random,,,,,,
339,2777088,11024,31,3768.5,2702.7,3.0,9.6,1.84,0.7333,0.875,0.5714,0.0,0.7333,,215.9,4.19,6.73,0.6734,13.83,0.2564,1.96,0.0095,0.0861,0.6483,-0.0076,0.0351,-0.6088,67,random,1022,200,0.8275,0.85,0.805,2.7
